"","dataid","clusterid","block","Nhh","Nlt18","Ncomp","momage","momheight","momeduy","dadeduy","dadagri","landacre","hfias","hfiacat","tubewell","watmin","storewat","treatwat","latown","latslab","latseal","latfeces","potty","humfeces","humfecesch","hwsw","hwss","hwsws","roof","walls","floor","cement","elec","asset_radio","asset_tvbw","asset_tvcol","asset_refrig","asset_bike","asset_moto","asset_sewmach","asset_phone","asset_tv","asset_wardrobe","asset_table","asset_chair","asset_clock","asset_khat","asset_chouki","asset_mobile","n_asset_mobile","hwcat"
"104","29302","293",2,10,3,10,24,160.05,5,2,0,0.2,0,"Food Secure",0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,0
"105","29303","293",2,7,3,11,22,158.35,3,5,0,0.26,8,"Moderately Food Insecure",1,5,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,1
"106","29304","293",2,7,2,7,27,146.85,0,0,1,0.14,9,"Moderately Food Insecure",0,3,1,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA
"107","29305","293",2,4,0,19,19,147,7,6,0,0.12,0,"Food Secure",1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"108","29306","293",2,9,2,19,20,NA,9,8,0,0.12,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,3,1
"109","29307","293",2,2,0,6,18,143.95,5,5,0,NA,0,"Food Secure",0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"110","29308","293",2,5,2,5,25,146.35,9,0,0,0.08,0,"Food Secure",0,10,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
"111","29401","294",2,4,2,10,30,142.5,5,0,0,0.05,0,"Food Secure",1,0,1,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
"112","29402","294",2,5,3,30,29,145.6,0,0,1,0.02,0,"Food Secure",1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"113","29403","294",2,2,0,18,20,154.3,3,0,0,0.04,5,"Moderately Food Insecure",1,2,1,0,0,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,NA
"114","29404","294",2,5,2,5,21,149.6,10,10,0,0.05,0,"Food Secure",0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2,1
"115","29405","294",2,7,2,30,20,160.5,9,0,0,0.09,0,"Food Secure",1,3,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0
"116","29406","294",2,5,2,9,28,151.65,9,9,0,0.09,5,"Moderately Food Insecure",1,2,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,1
"117","29407","294",2,4,2,28,30,150.5,5,0,0,0.04,1,"Mildly Food Insecure",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
"118","29408","294",2,2,0,32,22,149.45,7,5,1,0.02,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"119","29501","295",2,4,1,10,22,154.5,8,10,0,0.3,0,"Food Secure",1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1
"120","29502","295",2,4,0,5,18,158.85,8,12,0,0.23,0,"Food Secure",1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,2,1
"121","29503","295",2,4,0,33,19,150.3,8,2,1,0.09,0,"Food Secure",0,1,1,0,1,0,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"122","29504","295",2,2,1,7,18,148.35,0,4,0,0.05,13,"Moderately Food Insecure",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"123","29505","295",2,3,0,13,24,149.65,12,12,0,0.12,0,"Food Secure",0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,1
"124","29506","295",2,4,2,4,32,157.3,10,5,0,0.08,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,1
"125","29507","295",2,3,1,3,23,152.05,9,0,0,0.03,8,"Moderately Food Insecure",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"126","29508","295",2,8,4,14,18,143.6,5,5,1,0.06,8,"Moderately Food Insecure",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1
"127","29601","296",3,4,2,21,26,141.7,4,2,0,NA,8,"Moderately Food Insecure",0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"128","29602","296",3,2,0,10,25,NA,8,5,0,0.02,8,"Moderately Food Insecure",1,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA
"129","29603","296",3,2,0,11,35,159.5,3,0,0,0.07,0,"Food Secure",0,0,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,NA
"130","29604","296",3,3,1,5,22,140.45,4,0,1,0.02,0,"Food Secure",0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"131","29605","296",3,6,4,20,33,147.1,5,0,1,0.12,3,"Mildly Food Insecure",0,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,NA
"132","29606","296",3,5,2,16,30,150.95,3,0,1,0.04,0,"Food Secure",0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"133","29607","296",3,4,4,20,33,142.9,16,12,1,0.05,0,"Food Secure",0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,NA
"134","29701","297",3,4,2,16,24,146.9,0,0,1,0.01,4,"Mildly Food Insecure",0,2,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,NA
"135","29702","297",3,4,2,16,24,154.85,5,0,0,0.01,7,"Moderately Food Insecure",0,2,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA
"136","29703","297",3,6,2,13,19,151.7,10,9,0,0.05,0,"Food Secure",0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,3,1
"137","29704","297",3,5,1,16,16,148,9,8,0,0.14,0,"Food Secure",0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,3,1
"138","29705","297",3,6,3,9,35,149.6,0,0,0,0.02,5,"Moderately Food Insecure",0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"139","29706","297",3,3,3,9,25,154.55,9,0,0,0.03,0,"Food Secure",0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"140","29707","297",3,3,1,9,18,152.7,5,0,0,0.01,2,"Mildly Food Insecure",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
"141","29708","297",3,3,1,13,25,155.65,6,3,1,0.03,0,"Food Secure",0,2,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"142","29801","298",3,4,2,4,26,149.75,4,0,0,0.04,0,"Food Secure",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,2,0
"143","29802","298",3,4,1,13,17,147.9,5,5,1,0.03,0,"Food Secure",0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,0
"144","29803","298",3,4,2,8,23,138.3,7,0,0,0.01,8,"Moderately Food Insecure",0,3,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NA
"145","29804","298",3,3,1,6,24,140.5,9,9,0,0.06,0,"Food Secure",0,2,1,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1
"146","29805","298",3,2,1,8,26,158,9,8,0,0.06,0,"Food Secure",0,2,1,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
"147","29806","298",3,2,0,7,20,146.8,0,0,1,NA,0,"Food Secure",0,5,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"148","29807","298",3,4,2,6,26,154.4,5,14,0,0.08,4,"Mildly Food Insecure",0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1
"149","29808","298",3,3,1,12,27,147.7,5,5,1,0.04,0,"Food Secure",0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1
"150","29901","299",3,3,2,5,29,146.9,8,7,0,0.2,0,"Food Secure",1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2
"151","29902","299",3,2,0,5,21,NA,9,2,1,0.17,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
"152","29903","299",3,4,2,15,28,153.6,7,4,1,0.07,0,"Food Secure",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1
"153","29904","299",3,3,1,20,22,144.85,9,0,1,0.15,0,"Food Secure",1,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"154","29905","299",3,3,0,5,20,146.55,5,0,1,0.17,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"155","29906","299",3,3,1,15,25,153.95,10,9,0,0.03,0,"Food Secure",1,0,1,0,0,1,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,2,1
"156","29907","299",3,5,2,17,18,154.5,10,9,0,0.11,0,"Food Secure",1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
"157","30001","300",3,4,2,6,26,147,4,0,1,0.12,0,"Food Secure",1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"158","30002","300",3,2,0,11,20,150.6,12,12,0,0.05,0,"Food Secure",0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,1
"159","30003","300",3,3,0,11,22,148.8,8,10,1,0.05,0,"Food Secure",0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1
"160","30004","300",3,2,0,9,24,153.25,7,2,1,0.11,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
"161","30005","300",3,5,2,12,30,162.9,8,9,0,0.08,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2
"162","30006","300",3,4,2,9,27,148.75,6,0,0,0.17,0,"Food Secure",0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
"163","30007","300",3,4,0,4,18,152.2,7,5,0,0.18,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,3,2
"164","30008","300",3,4,1,11,19,151.2,5,9,0,0.35,0,"Food Secure",1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2
"165","30101","301",3,3,1,10,22,153.4,12,10,1,0.07,0,"Food Secure",1,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,NA
"166","30102","301",3,3,0,14,19,150.45,8,5,1,0.03,8,"Moderately Food Insecure",1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"167","30103","301",3,4,2,11,30,146,5,8,1,0.13,6,"Moderately Food Insecure",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"168","30104","301",3,7,1,7,21,164.25,12,10,0,0.2,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,2
"169","30105","301",3,7,2,11,18,145.3,7,6,0,0.35,0,"Food Secure",0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,3,1
"170","30106","301",3,2,0,2,20,156.85,7,5,0,0.05,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,NA
"171","30107","301",3,6,2,6,17,155.95,10,0,1,0.15,0,"Food Secure",1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,2
"172","30201","302",3,8,3,21,19,148.6,10,9,1,0.5,0,"Food Secure",0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,4,1
"173","30202","302",3,6,1,8,20,142.95,0,0,0,0.07,5,"Moderately Food Insecure",0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"174","30203","302",3,3,1,3,21,NA,5,9,0,0.1,3,"Mildly Food Insecure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"175","30204","302",3,4,2,10,22,151.4,7,3,0,0.07,0,"Food Secure",0,0,1,0,0,1,NA,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"176","30205","302",3,6,2,15,19,141.25,10,5,0,0.04,4,"Moderately Food Insecure",0,1,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
"177","30206","302",3,13,7,18,27,148.5,5,6,0,0.61,0,"Food Secure",1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,3,1
"178","30207","302",3,3,1,15,22,144.35,5,9,0,0.05,0,"Food Secure",1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,1
"179","30208","302",3,7,2,12,19,147.6,9,5,0,0.18,0,"Food Secure",1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,1
"180","30301","303",3,3,1,11,20,143.1,4,0,0,0.02,0,"Food Secure",0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"181","30302","303",3,4,1,15,22,152.7,9,5,0,0.03,0,"Food Secure",1,2,0,0,1,1,0,0,1,0,0,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,NA
"182","30303","303",3,4,2,12,35,151,0,0,0,0.05,8,"Moderately Food Insecure",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,2,1
"183","30304","303",3,3,2,12,21,149.6,9,5,0,0.05,0,"Food Secure",0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,2,1
"184","30305","303",3,3,0,16,20,NA,8,8,0,0.04,3,"Mildly Food Insecure",0,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"185","30306","303",3,7,0,16,18,145.45,8,7,0,0.09,0,"Food Secure",0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1
"186","30307","303",3,7,3,10,17,NA,10,9,0,0.07,0,"Food Secure",0,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1
"187","30308","303",3,9,3,9,20,148.65,4,5,0,0.06,0,"Food Secure",1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,4,1
"188","30401","304",4,14,3,14,29,154.55,14,16,0,0.24,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2
"189","30402","304",4,3,1,10,29,162.1,0,0,0,0.01,12,"Severely Food Insecure",1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"190","30403","304",4,7,5,11,32,149.2,4,5,1,0.1,5,"Moderately Food Insecure",1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
"191","30404","304",4,3,1,13,25,155.65,5,8,0,0.15,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"192","30405","304",4,2,1,16,32,159.05,5,7,0,0.25,0,"Food Secure",1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,2
"193","30406","304",4,10,6,27,17,155.35,7,0,0,NA,5,"Moderately Food Insecure",1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,1
"194","30407","304",4,4,2,7,32,148.45,5,8,1,0.06,7,"Moderately Food Insecure",1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"195","30408","304",4,2,0,5,18,149.7,5,0,1,0.02,0,"Food Secure",0,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA
"196","30501","305",4,3,0,11,20,154.4,6,3,1,0.06,0,"Food Secure",1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2
"197","30502","305",4,2,0,8,19,148.3,6,2,0,0.04,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
"198","30503","305",4,2,0,7,20,NA,8,7,1,0.25,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
"199","30504","305",4,6,3,6,17,149.25,7,9,0,0.12,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,4,1
"200","30505","305",4,5,3,5,27,134.7,0,0,0,0.1,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"201","30506","305",4,3,1,13,22,150.1,8,9,0,0.02,0,"Food Secure",1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
"202","30507","305",4,5,2,5,24,141.1,4,0,1,0.04,6,"Moderately Food Insecure",1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"203","30508","305",4,7,2,17,28,149.75,9,9,0,0.04,1,"Mildly Food Insecure",1,2,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,2
"204","30601","306",4,3,0,14,21,148.75,6,9,0,NA,6,"Moderately Food Insecure",1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
"205","30602","306",4,9,3,17,25,153.85,9,12,0,0.15,0,"Food Secure",1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,4,2
"206","30603","306",4,7,3,7,23,NA,7,7,0,0.1,0,"Food Secure",1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,1
"207","30604","306",4,3,1,9,23,150.6,5,0,1,0.05,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"208","30605","306",4,2,1,5,16,148.6,7,5,1,0.02,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"209","30606","306",4,7,4,7,18,152.1,12,10,0,0.16,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,2,2
"210","30607","306",4,4,1,4,18,154.05,9,12,0,0.15,0,"Food Secure",1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2,2
"211","30608","306",4,4,2,4,28,151.2,5,5,0,0.08,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,2,2
"212","30701","307",4,5,1,9,20,148.9,5,8,0,0.15,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1
"213","30702","307",4,4,2,6,26,144,5,5,1,0.17,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
"214","30703","307",4,5,3,12,22,150.9,5,7,0,0.04,0,"Food Secure",1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"215","30704","307",4,3,1,6,21,147.3,7,2,1,0.01,4,"Moderately Food Insecure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
"216","30705","307",4,3,1,6,25,NA,3,0,0,0.01,0,"Food Secure",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"217","30706","307",4,4,0,9,18,NA,0,5,1,0.08,0,"Food Secure",1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1
"218","30707","307",4,7,3,7,20,152.4,9,9,1,0.1,0,"Food Secure",1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,2,1
"219","30708","307",4,4,1,18,18,147.7,9,9,0,0.2,0,"Food Secure",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1
"220","30801","308",4,6,2,10,30,150.1,0,0,0,0.12,3,"Mildly Food Insecure",0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
